X 	 Y 	 E 
4 	 15 	 3.3604048730430476 
4 	 16 	 3.3498745625290107 
4 	 17 	 3.897013840913468 
4 	 18 	 3.9225856588808616 
4 	 19 	 4.461020771231785 
4 	 20 	 2.813530785027819 
4 	 21 	 2.187655847622184 
4 	 22 	 2.5972939880427486 
4 	 23 	 2.2058668865241753 
4 	 24 	 1.5441929393339189 
4 	 25 	 1.1078041308311228 
4 	 26 	 1.0990314204609617 
4 	 27 	 1.5473688319938586 
4 	 28 	 3.257659684046949 
4 	 29 	 3.431025443560029 
4 	 30 	 2.799674782352481 
4 	 31 	 2.1475225130489393 
4 	 32 	 2.6588882516017813 
4 	 33 	 3.8561096306722913 
4 	 34 	 3.125 
4 	 35 	 3.149687737023438 
4 	 36 	 3.155537083830379 
4 	 37 	 3.6120945790613312 
4 	 38 	 3.9278973763622194 
4 	 39 	 2.7004588109182768 
4 	 40 	 2.7305689627841634 
4 	 41 	 2.1702550037008166 
4 	 42 	 0.9413070776110314 
4 	 43 	 0.28244122021863194 
4 	 44 	 0.6148828868740688 
4 	 45 	 0.31104325185639986 
4 	 46 	 1.0217154606730572 
4 	 47 	 2.2821010413438345 
4 	 48 	 2.6983987106848715 
4 	 49 	 1.289446863112885 
4 	 50 	 0.5487329899350203 
4 	 51 	 0.34646980474730366 
4 	 52 	 0.16138201460847412 
4 	 53 	 0.273676578056159 
4 	 54 	 0.8240268757016072 
4 	 55 	 1.4996372906704578 
4 	 56 	 2.133840764319494 
4 	 57 	 2.836337709052393 
4 	 58 	 4.518688663809176 
4 	 59 	 2.4753077330060256 
4 	 60 	 1.4461885617614074 
4 	 61 	 0.7575000655676881 
4 	 62 	 0.7069245490774339 
4 	 63 	 0.900922750230839 
4 	 64 	 0.6445759697813943 
4 	 65 	 0.6520364245338452 
4 	 66 	 0.6117497094693249 
4 	 67 	 1.3070845952417276 
4 	 68 	 3.075235349607344 
4 	 69 	 3.409591318193273 
4 	 70 	 2.8054953103034204 
4 	 71 	 2.9197726622126923 
4 	 72 	 2.608814966065733 
4 	 73 	 2.0784421281451877 
4 	 74 	 1.4658960404089083 
4 	 75 	 0.9968729639987132 
4 	 76 	 0.4693162101684011 
4 	 77 	 1.0534147861006422 
4 	 78 	 2.8408151669712547 
4 	 79 	 3.983233367788789 
4 	 80 	 2.999875326089578 
4 	 81 	 2.9412947594273025 
4 	 82 	 2.53654659292107 
4 	 83 	 1.888493544814821 
4 	 84 	 1.597500443068267 
4 	 85 	 1.4088417766840369 
4 	 86 	 0.7492058119056639 
4 	 87 	 0.2705680853939991 
4 	 88 	 0.3312167807702462 
4 	 89 	 0.34618069871609736 
4 	 90 	 0.45254017897835874 
4 	 91 	 0.5681474688261544 
4 	 92 	 0.5840557586963152 
4 	 93 	 1.2777799620659727 
4 	 94 	 2.176522832085155 
4 	 95 	 2.3940028175806605 
4 	 96 	 0.0 
5 	 0 	 0.0 
5 	 1 	 0.37278795446608815 
5 	 2 	 1.0034099882912033 
5 	 3 	 2.8121399761840378 
5 	 4 	 2.4653693332291864 
5 	 5 	 3.0591749409726012 
5 	 6 	 1.567379503592786 
5 	 7 	 0.4508277502777871 
5 	 8 	 0.3628204019391158 
5 	 9 	 0.5846390267062872 
5 	 10 	 0.4200907541457523 
5 	 11 	 0.47210206940366317 
5 	 12 	 0.25784355922604957 
5 	 13 	 0.32989537830177396 
5 	 14 	 1.2649985597693678 
5 	 15 	 2.8187120876525853 
5 	 16 	 4.44934398509838 
5 	 17 	 3.387577014639024 
5 	 18 	 2.1921683174011033 
5 	 19 	 2.119989464178207 
5 	 20 	 2.628648294322036 
5 	 21 	 4.440323774718433 
5 	 22 	 4.440323774718074 
5 	 23 	 3.9064066778833313 
5 	 24 	 5.0 
5 	 25 	 2.750111629004633 
5 	 26 	 2.7572543052036336 
5 	 27 	 2.9893441807598005 
5 	 28 	 1.889696851053031 
5 	 29 	 1.7488993560314259 
5 	 30 	 1.7571478977821164 
5 	 31 	 3.00681319335683 
5 	 32 	 3.902317526031078 
5 	 33 	 3.3254855775552192 
5 	 34 	 4.375 
5 	 35 	 3.0530681608867485 
5 	 36 	 3.413764701239386 
5 	 37 	 4.453748792715167 
5 	 38 	 2.642948928491264 
5 	 39 	 2.6874724071060405 
5 	 40 	 2.074650285564647 
5 	 41 	 0.8918138327165981 
5 	 42 	 0.293630047124603 
5 	 43 	 0.4034116854341575 
5 	 44 	 0.27004519265544075 
5 	 45 	 0.27746381718760277 
5 	 46 	 0.39030284327202863 
5 	 47 	 1.2638313546559568 
5 	 48 	 2.481870377513659 
5 	 49 	 3.0777290378508875 
5 	 50 	 2.26741387837286 
5 	 51 	 1.4305882180100182 
5 	 52 	 1.107170773201571 
5 	 53 	 1.0303805577532652 
5 	 54 	 2.287093182045064 
5 	 55 	 3.4166175355413473 
5 	 56 	 2.6228310893949067 
5 	 57 	 2.4591007090019907 
5 	 58 	 1.9143042938728072 
5 	 59 	 1.726691426867059 
5 	 60 	 0.6806497494892978 
5 	 61 	 0.6302256730195833 
5 	 62 	 0.7671925234656934 
5 	 63 	 0.87080765456171 
5 	 64 	 0.9570818242349514 
5 	 65 	 0.4485498239065206 
5 	 66 	 1.0219623037205625 
5 	 67 	 1.8541944873521716 
5 	 68 	 3.426354521475161 
5 	 69 	 3.7363416186298086 
5 	 70 	 2.7531690985983976 
5 	 71 	 2.854017443474251 
5 	 72 	 2.92678153638532 
5 	 73 	 2.7166032748780147 
5 	 74 	 3.514928969652707 
5 	 75 	 1.614347625276197 
5 	 76 	 0.9183456608510709 
5 	 77 	 2.320696137437799 
5 	 78 	 3.2331678041215413 
5 	 79 	 2.0183195487421477 
5 	 80 	 2.8896025724917203 
5 	 81 	 2.9307952723003274 
5 	 82 	 3.555395743112977 
5 	 83 	 2.7386656512058316 
5 	 84 	 3.904208687961456 
5 	 85 	 3.9499005734162145 
5 	 86 	 1.302318166017879 
5 	 87 	 0.14762594730275602 
5 	 88 	 0.28166463846884704 
5 	 89 	 0.24757520275985365 
5 	 90 	 0.5858938179940741 
5 	 91 	 0.537468625917005 
5 	 92 	 1.3021857713175842 
5 	 93 	 2.539914515972339 
5 	 94 	 3.2781678546259 
5 	 95 	 3.8855672544754833 
5 	 96 	 0.0 
6 	 0 	 0.0 
6 	 1 	 1.0199461782946118 
6 	 2 	 1.0889223613256431 
6 	 3 	 1.6935047561663001 
6 	 4 	 3.094977857127738 
6 	 5 	 3.1027232319586187 
6 	 6 	 2.399949002767763 
6 	 7 	 0.5648981406072118 
6 	 8 	 0.7097248944333797 
6 	 9 	 0.3572831969232055 
6 	 10 	 0.3229870636907426 
6 	 11 	 0.37638263053733007 
6 	 12 	 0.2320209462135667 
6 	 13 	 0.2625216278299008 
6 	 14 	 0.48148326190652446 
6 	 15 	 1.8712576930966953 
6 	 16 	 4.449343985098963 
6 	 17 	 2.8659582137230566 
6 	 18 	 1.1516820187365473 
6 	 19 	 1.0644562905804282 
6 	 20 	 1.3721927270652814 
6 	 21 	 2.014464857472568 
6 	 22 	 3.2939525694369314 
6 	 23 	 2.8034663739681016 
6 	 24 	 2.8546227942219873 
6 	 25 	 4.484548209975044 
6 	 26 	 2.6921092253742915 
6 	 27 	 1.1349242669182547 
6 	 28 	 0.5486432602239553 
6 	 29 	 0.40847005203719206 
6 	 30 	 0.8137499177725351 
6 	 31 	 1.0731533397219783 
6 	 32 	 2.054982617396493 
6 	 33 	 3.1377824484983043 
6 	 34 	 3.815250088321655 
6 	 35 	 4.708448668993705 
6 	 36 	 3.233011469363278 
6 	 37 	 2.2031567683511457 
6 	 38 	 2.66269519615065 
6 	 39 	 2.24438881594342 
6 	 40 	 1.180643363725819 
6 	 41 	 0.4689477223126154 
6 	 42 	 0.3837464666358591 
6 	 43 	 0.3317472517843998 
6 	 44 	 0.2603584752655603 
6 	 45 	 0.2564814638333147 
6 	 46 	 0.5108308094505593 
6 	 47 	 0.6498763104711222 
6 	 48 	 1.7949075219505695 
6 	 49 	 3.4330036574469043 
6 	 50 	 3.071116704679932 
6 	 51 	 2.859254550315077 
6 	 52 	 2.767391340905908 
6 	 53 	 3.296226173182357 
6 	 54 	 5.0 
6 	 55 	 2.0133590721594157 
6 	 56 	 0.9910310011781056 
6 	 57 	 0.9159342208600102 
6 	 58 	 1.126153088122669 
6 	 59 	 1.0070344223125347 
6 	 60 	 1.445865800761971 
6 	 61 	 0.762919626999189 
6 	 62 	 0.48612348506295955 
6 	 63 	 0.7252452840379113 
6 	 64 	 0.5684385222880669 
6 	 65 	 1.0986031855421463 
6 	 66 	 2.277342586341411 
6 	 67 	 5.0 
6 	 68 	 2.363666983496389 
6 	 69 	 1.793030500549042 
6 	 70 	 1.9573193124464043 
6 	 71 	 3.0174844504858656 
6 	 72 	 4.899569295694131 
6 	 73 	 1.842620165290071 
6 	 74 	 1.7780528759032637 
6 	 75 	 3.27458800143086 
6 	 76 	 2.2674855299120855 
6 	 77 	 4.761579528631275 
6 	 78 	 2.068403176485275 
6 	 79 	 0.46185615059551355 
6 	 80 	 1.7984451221656257 
6 	 81 	 3.4425654925773355 
6 	 82 	 3.5214089971094937 
6 	 83 	 3.3427537217333683 
6 	 84 	 2.87403405565612 
6 	 85 	 3.931992172348271 
6 	 86 	 1.4006953226797958 
6 	 87 	 0.265666904927235 
6 	 88 	 0.19254248185110986 
6 	 89 	 0.3750586645529028 
6 	 90 	 0.5931955713469902 
6 	 91 	 1.2801472329751113 
6 	 92 	 2.7238453720985314 
6 	 93 	 3.3461275267189405 
6 	 94 	 2.825480604232772 
6 	 95 	 4.132962403382658 
6 	 96 	 0.0 
7 	 0 	 0.0 
7 	 1 	 5.0 
7 	 2 	 1.007521703035392 
7 	 3 	 1.5808431465367305 
7 	 4 	 2.7602014873892893 
7 	 5 	 3.5285193038209366 
7 	 6 	 3.6128414814979433 
7 	 7 	 1.7874651572752278 
7 	 8 	 0.897855728353501 
7 	 9 	 0.534066337570171 
7 	 10 	 0.38751271736319187 
7 	 11 	 0.3825619032991275 
7 	 12 	 0.4736250502945033 
7 	 13 	 0.28380731146827615 
7 	 14 	 0.9837245242358725 
7 	 15 	 2.3953417704264433 
7 	 16 	 4.1174602191099385 
7 	 17 	 3.3681041547204478 
7 	 18 	 2.865583952129936 
7 	 19 	 2.7134251654712975 
7 	 20 	 5.0 
7 	 21 	 2.074629006184903 
7 	 22 	 2.7014618750740986 
7 	 23 	 2.437577938686299 
7 	 24 	 2.3676306495006156 
7 	 25 	 3.9163142872643784 
7 	 26 	 2.133617119695807 
7 	 27 	 0.517332188446231 
7 	 28 	 0.39407147885127386 
7 	 29 	 0.31099654292152606 
7 	 30 	 0.21389728217276793 
7 	 31 	 0.5842001710177909 
7 	 32 	 0.497799728718514 
7 	 33 	 1.1752171638952669 
7 	 34 	 1.7153207215684758 
7 	 35 	 3.438847158900568 
7 	 36 	 3.2692711881359484 
7 	 37 	 1.8427607739501741 
7 	 38 	 3.3669206588554093 
7 	 39 	 1.9366191757567126 
7 	 40 	 0.6285260362165164 
7 	 41 	 0.37842813248596074 
7 	 42 	 0.4071349070965438 
7 	 43 	 0.3112279456239805 
7 	 44 	 0.32825842061829447 
7 	 45 	 0.3567438718616208 
7 	 46 	 0.43266014936630265 
7 	 47 	 0.6323286125562143 
7 	 48 	 1.7380685358802848 
7 	 49 	 2.798330194833095 
7 	 50 	 1.0307114406941023 
7 	 51 	 1.0023339535681042 
7 	 52 	 2.128353387180325 
7 	 53 	 5.0 
7 	 54 	 3.502902549290729 
7 	 55 	 1.9822238097985094 
7 	 56 	 0.964813069152227 
7 	 57 	 1.3627745655953334 
7 	 58 	 1.2247465183932071 
7 	 59 	 0.7134760863289346 
7 	 60 	 0.6567587800287976 
7 	 61 	 0.554708235486286 
7 	 62 	 0.633463550586077 
7 	 63 	 0.9887295530444102 
7 	 64 	 1.5887220904528059 
7 	 65 	 2.8048711640899753 
7 	 66 	 3.029086853663867 
7 	 67 	 1.837504155086202 
7 	 68 	 1.1249118654343395 
7 	 69 	 0.4851192069440082 
7 	 70 	 0.5346489192506222 
7 	 71 	 1.5376874915305847 
7 	 72 	 2.928647077813391 
7 	 73 	 3.70350253550924 
7 	 74 	 2.9248474750576263 
7 	 75 	 2.865466395537794 
7 	 76 	 4.003385862747278 
7 	 77 	 4.508703559856308 
7 	 78 	 1.7999044858590194 
7 	 79 	 0.8481663291624617 
7 	 80 	 1.367361034215827 
7 	 81 	 3.9103256710527456 
7 	 82 	 3.8137334021809672 
7 	 83 	 4.56649073600318 
7 	 84 	 1.7727227797511433 
7 	 85 	 1.4495505615434647 
7 	 86 	 1.7812610163917026 
7 	 87 	 0.8329919318718058 
7 	 88 	 0.9371766543589433 
7 	 89 	 0.5441655914740705 
7 	 90 	 0.8450748025314467 
7 	 91 	 1.8954275077064895 
7 	 92 	 5.0 
7 	 93 	 2.748954491059821 
7 	 94 	 2.902499287286264 
7 	 95 	 2.926229751615415 
7 	 96 	 0.0 
8 	 0 	 0.0 
8 	 1 	 0.8631878106765247 
8 	 2 	 1.0785630638929828 
8 	 3 	 0.9480808273111336 
8 	 4 	 4.4740765599466155 
8 	 5 	 3.874318615576947 
8 	 6 	 3.978565106044607 
8 	 7 	 4.0212363651319505 
8 	 8 	 2.127995485428431 
8 	 9 	 1.544267269474648 
8 	 10 	 1.1739222816863277 
8 	 11 	 1.0589340660629283 
8 	 12 	 0.6755771431716522 
8 	 13 	 1.0406946308543237 
8 	 14 	 2.3030902077963473 
8 	 15 	 3.2935524508361036 
8 	 16 	 1.5860273019390145 
8 	 17 	 1.4912562330080255 
8 	 18 	 1.4977316600983879 
8 	 19 	 2.147232742850488 
8 	 20 	 2.8259452095946878 
8 	 21 	 3.9525119228058063 
8 	 22 	 5.0 
8 	 23 	 3.3570961344929957 
8 	 24 	 3.3494184567745924 
8 	 25 	 3.64423735354423 
8 	 26 	 2.2003052282242175 
8 	 27 	 0.5707248446352363 
8 	 28 	 0.50738425038747 
8 	 29 	 0.24701382361187385 
8 	 30 	 0.2745144413174353 
8 	 31 	 0.31078694317507477 
8 	 32 	 0.4835421913168123 
8 	 33 	 0.4500464705976041 
8 	 34 	 0.40070640303195276 
8 	 35 	 1.765586828464399 
8 	 36 	 5.0 
8 	 37 	 3.595581391089044 
8 	 38 	 3.7665916838775604 
8 	 39 	 1.6140536153775398 
8 	 40 	 1.1814014122693224 
8 	 41 	 0.4259542657125591 
8 	 42 	 0.38523031052416723 
8 	 43 	 0.5313236679180999 
8 	 44 	 0.2983291946810836 
8 	 45 	 0.38887720237714973 
