X	Y	theta 
108.0	28.0	15.10081971075899 
108.0	30.0	7.843986207651666 
108.0	32.0	0.34276581788625454 
108.0	34.0	0.4198965615226954 
108.0	36.0	13.658896333248803 
108.0	38.0	28.933385702119768 
108.0	40.0	20.007158682134897 
108.0	42.0	30.965503768426316 
108.0	44.0	13.42038304596423 
108.0	46.0	0.3873890704790248 
108.0	48.0	0.7861855926977905 
108.0	50.0	3.45176303912006 
108.0	52.0	0.0 
108.0	54.0	12.232403658440925 
108.0	56.0	22.907438787157954 
108.0	58.0	32.385670941931764 
108.0	60.0	9.457809897329572 
108.0	62.0	9.353083996758526 
108.0	64.0	9.349007495290044 
108.0	66.0	4.826084654043479 
108.0	68.0	0.31862881988085046 
108.0	70.0	5.016292612380992 
108.0	72.0	20.176162283385345 
108.0	74.0	25.914713561532075 
108.0	76.0	17.065899731201316 
108.0	78.0	10.645745593909165 
108.0	80.0	5.224149845800024 
108.0	82.0	14.86456371396623 
108.0	84.0	19.926540616589048 
108.0	86.0	10.418945759098154 
108.0	88.0	5.440135744607813 
108.0	90.0	0.3765781051116227 
108.0	92.0	5.53555710319092 
108.0	94.0	5.52308457110999 
108.0	96.0	10.887004695405546 
108.0	98.0	5.8076871893957325 
108.0	100.0	10.807008359940644 
108.0	102.0	26.348211747279908 
108.0	104.0	22.237190424334216 
108.0	106.0	21.722213540763896 
108.0	108.0	21.843348875305477 
108.0	110.0	15.885040145393386 
108.0	112.0	10.097733743829457 
108.0	114.0	6.6480468275169216 
108.0	116.0	12.814803488448783 
108.0	118.0	25.178268160715476 
108.0	120.0	18.73339890394936 
108.0	122.0	6.543960468990781 
108.0	124.0	0.2728216785004169 
108.0	126.0	0.3302266326338332 
108.0	128.0	0.35938424418168846 
108.0	130.0	0.2817415142450215 
108.0	132.0	3.9496532377786684 
108.0	134.0	34.538695493536345 
108.0	136.0	21.30409845938877 
108.0	138.0	39.16380031697977 
108.0	140.0	24.484394689507507 
108.0	142.0	22.389660673516314 
108.0	144.0	24.143332004819648 
108.0	146.0	0.0 
108.0	148.0	22.65034756979569 
108.0	150.0	19.19308942639608 
108.0	152.0	0.0 
108.0	154.0	12.946641396387028 
108.0	156.0	21.128323744688146 
108.0	158.0	12.769173604148172 
108.0	160.0	27.706584871687706 
108.0	162.0	23.70456418841631 
108.0	164.0	16.48357250692154 
108.0	166.0	16.753213853930795 
108.0	168.0	12.325487826328862 
108.0	170.0	12.293526034169199 
108.0	172.0	16.195484020317334 
108.0	174.0	16.35705618709386 
108.0	176.0	16.49256155783577 
108.0	178.0	23.298296439746057 
108.0	180.0	16.195450060163687 
108.0	182.0	12.59360305791084 
108.0	184.0	0.0 
108.0	186.0	8.212211066309827 
108.0	188.0	4.286238242431871 
108.0	190.0	4.196576444007719 
108.0	192.0	0.0 
110.0	0.0	0.0 
110.0	2.0	19.43987871729253 
110.0	4.0	25.36389828079644 
110.0	6.0	34.84649007637917 
110.0	8.0	23.8813402750872 
110.0	10.0	24.762659635786168 
110.0	12.0	30.85672826096078 
110.0	14.0	30.847843593229765 
110.0	16.0	24.654035300993712 
110.0	18.0	31.11614190450703 
110.0	20.0	12.607636857919697 
110.0	22.0	6.429671587512536 
110.0	24.0	12.630648086671355 
110.0	26.0	21.22451767344567 
110.0	28.0	41.37303946912971 
110.0	30.0	13.910415185072756 
110.0	32.0	6.514214667798661 
110.0	34.0	0.2772730023318693 
110.0	36.0	12.294457100613595 
110.0	38.0	0.0 
110.0	40.0	17.79678917914791 
110.0	42.0	33.390011035882424 
110.0	44.0	13.410135542046174 
110.0	46.0	0.18378488160603162 
110.0	48.0	0.4356355007410727 
110.0	50.0	0.7327224774873448 
110.0	52.0	6.388468991702041 
110.0	54.0	13.778224990513507 
110.0	56.0	16.9170706166341 
110.0	58.0	14.00441544106927 
110.0	60.0	4.921217137403179 
110.0	62.0	0.22667779178063985 
110.0	64.0	0.18767900887099312 
110.0	66.0	4.8631117185595905 
110.0	68.0	4.850291693688716 
110.0	70.0	14.03134974183263 
110.0	72.0	18.599186011985868 
110.0	74.0	10.296715125755208 
110.0	76.0	21.66068504723188 
110.0	78.0	25.718586170120027 
110.0	80.0	19.55929300579103 
110.0	82.0	0.0 
110.0	84.0	5.140498478227592 
110.0	86.0	0.50527126567315 
110.0	88.0	0.3710530773937943 
110.0	90.0	0.3310963034569449 
110.0	92.0	0.3174335416634505 
110.0	94.0	0.3147590576575061 
110.0	96.0	0.4239641623099243 
110.0	98.0	0.5609236710846269 
110.0	100.0	3.451068129901769 
110.0	102.0	14.72913788200897 
110.0	104.0	29.563481876182095 
110.0	106.0	29.980812263459335 
110.0	108.0	29.925063480846063 
110.0	110.0	41.71328720554123 
110.0	112.0	21.336757187599133 
110.0	114.0	0.0 
110.0	116.0	18.7983082284671 
110.0	118.0	12.649540657988565 
110.0	120.0	6.511700566124297 
110.0	122.0	0.24594643912997732 
110.0	124.0	0.3116369980204386 
110.0	126.0	0.31966994719291836 
110.0	128.0	0.20574999849707534 
110.0	130.0	0.17712352113301366 
110.0	132.0	7.701640366269132 
110.0	134.0	22.87017040274016 
110.0	136.0	21.659126827925355 
110.0	138.0	17.13963685215583 
110.0	140.0	22.479915888360683 
110.0	142.0	22.55596202696132 
110.0	144.0	22.60367112781672 
110.0	146.0	15.23565988849097 
110.0	148.0	13.360752295477733 
110.0	150.0	7.889041139218632 
110.0	152.0	-1.5092728371571667e-07 
110.0	154.0	0.0 
110.0	156.0	24.42566654616926 
110.0	158.0	18.08143814628265 
110.0	160.0	12.626861496470106 
110.0	162.0	12.59269641799332 
110.0	164.0	13.271571698480438 
110.0	166.0	24.170744800813093 
110.0	168.0	20.427811227493816 
110.0	170.0	20.114645167457518 
110.0	172.0	16.193386921964105 
110.0	174.0	19.84449872974354 
110.0	176.0	12.876032551390889 
110.0	178.0	5.906070593635512 
110.0	180.0	5.761906558849436 
110.0	182.0	9.162620582904974 
110.0	184.0	12.04237508674602 
110.0	186.0	0.45056853045663553 
110.0	188.0	0.3549391668145328 
110.0	190.0	0.3740308995659809 
110.0	192.0	0.0 
112.0	0.0	0.0 
112.0	2.0	26.935364968297694 
112.0	4.0	28.83996879699659 
112.0	6.0	19.111659905869285 
112.0	8.0	18.59433084474804 
112.0	10.0	18.505422407427655 
112.0	12.0	24.858699486742914 
112.0	14.0	18.5817658041974 
112.0	16.0	24.637081180164763 
112.0	18.0	24.61574811478073 
112.0	20.0	6.4450621238856085 
112.0	22.0	0.2285662816688161 
112.0	24.0	3.9376935808443028 
112.0	26.0	15.79860434044536 
112.0	28.0	0.0 
112.0	30.0	35.396653569038826 
112.0	32.0	21.1430729352866 
112.0	34.0	0.0 
112.0	36.0	0.0 
112.0	38.0	31.849985708681793 
112.0	40.0	20.051426808594805 
112.0	42.0	13.451007443785606 
112.0	44.0	6.819683072615957 
112.0	46.0	0.17216095284300756 
112.0	48.0	0.27957059647448984 
112.0	50.0	0.48483051042879804 
112.0	52.0	3.5866547519983847 
112.0	54.0	12.604388358278339 
112.0	56.0	19.739202740606398 
112.0	58.0	13.808608395836014 
112.0	60.0	0.29722379812907707 
112.0	62.0	0.33701693963450324 
112.0	64.0	0.5316594489837846 
112.0	66.0	4.893374812978574 
112.0	68.0	32.47279835492418 
112.0	70.0	23.024939085437996 
112.0	72.0	9.478839746769323 
112.0	74.0	0.313980385666182 
112.0	76.0	15.590868191264803 
112.0	78.0	15.023355354771445 
112.0	80.0	5.143768153809151 
112.0	82.0	0.2648024094024856 
112.0	84.0	0.35418609642082666 
112.0	86.0	0.4075579073896182 
112.0	88.0	0.2171870784322529 
112.0	90.0	0.2804665192936892 
112.0	92.0	0.26916911605113764 
112.0	94.0	0.2382055139319331 
112.0	96.0	0.45601775958734875 
112.0	98.0	0.4687771846659455 
112.0	100.0	0.36206002341470356 
112.0	102.0	10.060238764232073 
112.0	104.0	45.25899377116982 
112.0	106.0	22.938925282064663 
112.0	108.0	31.05697314845449 
112.0	110.0	22.30174290254131 
112.0	112.0	26.275085033521187 
112.0	114.0	17.889006478312556 
112.0	116.0	0.20807779064866813 
112.0	118.0	0.27281405213517734 
112.0	120.0	0.40342735414755315 
112.0	122.0	0.40683874576623286 
112.0	124.0	0.3022420665493595 
112.0	126.0	0.29602156916803735 
112.0	128.0	0.12317635933880935 
112.0	130.0	0.10104627590008797 
112.0	132.0	4.042522415652508 
112.0	134.0	34.85958658343764 
112.0	136.0	15.83887857389809 
112.0	138.0	11.948560134095635 
112.0	140.0	28.16321158831491 
112.0	142.0	17.026501987171493 
112.0	144.0	17.093627163845976 
112.0	146.0	28.25642735636181 
112.0	148.0	11.505479191985673 
112.0	150.0	0.3879289520174085 
112.0	152.0	0.31014495474874587 
112.0	154.0	3.7457349280816854 
112.0	156.0	19.149286694188156 
112.0	158.0	19.251724362917972 
112.0	160.0	12.866742700638389 
112.0	162.0	24.307993281292053 
112.0	164.0	16.74923649177374 
112.0	166.0	20.689574814222436 
112.0	168.0	8.423530793656685 
112.0	170.0	8.531831636669475 
112.0	172.0	12.5362802269208 
112.0	174.0	19.83939463775423 
112.0	176.0	8.289977896103183 
112.0	178.0	1.7439871468986412 
112.0	180.0	8.718367515188364 
112.0	182.0	17.836900135273208 
112.0	184.0	8.387528881745206 
112.0	186.0	0.27440036352229047 
112.0	188.0	0.16941831015715134 
112.0	190.0	0.2855828430799247 
112.0	192.0	0.0 
114.0	0.0	0.0 
114.0	2.0	33.86017006008722 
114.0	4.0	18.19426812179361 
114.0	6.0	5.420663797233553 
114.0	8.0	0.28650129474141206 
114.0	10.0	6.387616420037364 
114.0	12.0	43.06494142833596 
114.0	14.0	43.248807698801784 
114.0	16.0	24.59587863283591 
114.0	18.0	18.54287692671651 
114.0	20.0	0.2408399973056923 
114.0	22.0	0.3861841345259479 
114.0	24.0	0.0 
114.0	26.0	23.059519712889536 
114.0	28.0	26.575125680511945 
114.0	30.0	19.691558606047778 
114.0	32.0	11.810969817978398 
114.0	34.0	15.16910088674293 
114.0	36.0	9.897033850057134 
114.0	38.0	6.871507576529261 
114.0	40.0	6.811195537558422 
114.0	42.0	0.26003643935575754 
114.0	44.0	0.14703836677961898 
114.0	46.0	0.15939924604573755 
114.0	48.0	0.26628314067518444 
114.0	50.0	0.30667478665505676 
114.0	52.0	0.4208946932068514 
114.0	54.0	9.412303905221796 
114.0	56.0	22.78006463116747 
114.0	58.0	18.173025478670482 
114.0	60.0	4.914211736824969 
114.0	62.0	9.52676404368651 
114.0	64.0	4.886063769835736 
114.0	66.0	9.672900619580059 
114.0	68.0	14.049841560119873 
114.0	70.0	13.908944020721622 
114.0	72.0	4.868898334960505 
114.0	74.0	0.37617735749359266 
114.0	76.0	0.0 
114.0	78.0	10.318985582483831 
114.0	80.0	5.728688222852633 
114.0	82.0	0.5129579072589977 
114.0	84.0	0.3126851085402018 
114.0	86.0	0.4185646628274776 
114.0	88.0	0.5221198855725521 
114.0	90.0	0.24232885746382607 
114.0	92.0	0.24082281170326 
114.0	94.0	0.2989003377066925 
114.0	96.0	0.3890972658225293 
114.0	98.0	0.35028591863895214 
114.0	100.0	0.4466760788137699 
114.0	102.0	5.6136967349269336 
114.0	104.0	21.343407630965082 
114.0	106.0	39.389283496523724 
114.0	108.0	12.651656043028872 
114.0	110.0	5.580226709538052 
114.0	112.0	35.137551052661614 
114.0	114.0	11.71130178599446 
114.0	116.0	0.23836792388103495 
114.0	118.0	0.29087703506066176 
114.0	120.0	0.3463753195182291 
114.0	122.0	0.34924044312407787 
114.0	124.0	0.13401447154601656 
114.0	126.0	0.16532894142139437 
114.0	128.0	0.1535754644462722 
114.0	130.0	0.10308461041758096 
114.0	132.0	3.9050167352990712 
114.0	134.0	19.15996994387054 
114.0	136.0	16.236640412920384 
114.0	138.0	11.899815851516328 
114.0	140.0	17.447635729779094 
114.0	142.0	28.723344900035023 
114.0	144.0	22.809217634496814 
114.0	146.0	28.246334909464032 
114.0	148.0	17.15062350492637 
114.0	150.0	5.963631298063379 
114.0	152.0	5.944920486296802 
114.0	154.0	0.4532221635195099 
114.0	156.0	11.209017103563161 
114.0	158.0	20.743184750308906 
114.0	160.0	20.089840515055144 
114.0	162.0	19.930564857909083 
114.0	164.0	20.857492763124007 
114.0	166.0	12.61890786313536 
114.0	168.0	4.881118014192348 
114.0	170.0	8.605376462649565 
114.0	172.0	24.753163677351623 
114.0	174.0	12.48929188056481 
114.0	176.0	8.526557012363615 
114.0	178.0	1.6595520307569651 
114.0	180.0	9.338988263693464 
114.0	182.0	15.71092466646538 
114.0	184.0	4.4086451313675035 
114.0	186.0	0.20761421408000233 
114.0	188.0	0.1861622201609462 
114.0	190.0	0.13832963875929039 
114.0	192.0	0.0 
116.0	0.0	0.0 
116.0	2.0	19.008876357467823 
116.0	4.0	31.026735667507737 
116.0	6.0	6.733939389147064 
116.0	8.0	1.3333126126549344 
116.0	10.0	6.911878485463936 
116.0	12.0	12.643524277651665 
116.0	14.0	12.65849622223633 
116.0	16.0	18.62987140039301 
116.0	18.0	24.660769173078307 
116.0	20.0	6.455173299606419 
116.0	22.0	0.2879385782218816 
116.0	24.0	0.0 
116.0	26.0	16.925774378092438 
116.0	28.0	27.349161289373463 
116.0	30.0	16.512108458280657 
116.0	32.0	6.253561419235973 
116.0	34.0	15.268599334878179 
116.0	36.0	3.6839540553514873 
116.0	38.0	0.3118144796386453 
116.0	40.0	0.16988574798525752 
116.0	42.0	0.26341074128338576 
116.0	44.0	0.3419475397493561 
116.0	46.0	0.2641088574372161 
116.0	48.0	0.38537730080736565 
116.0	50.0	0.2027192018519889 
116.0	52.0	0.46549787469612763 
116.0	54.0	6.45286304646241 
116.0	56.0	25.690548646172452 
116.0	58.0	18.86766584092797 
116.0	60.0	32.061951416734445 
116.0	62.0	13.92311961623266 
116.0	64.0	32.18357243668297 
116.0	66.0	4.9536233340295075 
116.0	68.0	14.068607068948554 
116.0	70.0	13.885033409847338 
116.0	72.0	0.3528703422483627 
116.0	74.0	0.23431450789898264 
116.0	76.0	0.0 
116.0	78.0	20.732845368418864 
116.0	80.0	11.038968158235994 
116.0	82.0	0.5656655476830877 
116.0	84.0	0.3179961390285592 
116.0	86.0	0.5931145215499783 
116.0	88.0	0.3688269028028779 
116.0	90.0	0.3164620874628634 
116.0	92.0	0.33148636248095303 
116.0	94.0	0.3379269987556235 
116.0	96.0	0.471082033570039 
116.0	98.0	0.5829174454030563 
116.0	100.0	0.4541897413355248 
116.0	102.0	0.5266704978983848 
116.0	104.0	16.197587186503284 
116.0	106.0	32.06374023047757 
116.0	108.0	25.182267339429185 
116.0	110.0	0.0 
116.0	112.0	0.0 
116.0	114.0	6.625619572053388 
116.0	116.0	0.23069384412105234 
116.0	118.0	0.309298676167968 
116.0	120.0	0.2880132195799259 
116.0	122.0	0.17694669599781213 
116.0	124.0	0.08217916759377358 
116.0	126.0	0.05978439700280947 
116.0	128.0	0.12253701120646551 
116.0	130.0	0.19297751732829424 
116.0	132.0	0.20794332106167698 
116.0	134.0	15.461114423099396 
116.0	136.0	16.28979504277059 
116.0	138.0	11.879456301573118 
116.0	140.0	39.84862707315965 
116.0	142.0	22.9390620365209 
116.0	144.0	22.978988078588092 
116.0	146.0	22.740500902230817 
116.0	148.0	23.040705961884182 
116.0	150.0	34.041487197422306 
116.0	152.0	17.168198366100775 
116.0	154.0	6.027566341356362 
116.0	156.0	5.745473428455818 
116.0	158.0	0.0 
116.0	160.0	22.660488262389595 
116.0	162.0	25.026631809976525 
116.0	164.0	8.38864940322529 
116.0	166.0	4.500412884936141 
116.0	168.0	0.4652547312786813 
116.0	170.0	12.431762813260047 
116.0	172.0	17.37304662828402 
116.0	174.0	32.148410281056044 
116.0	176.0	4.861547689741029 
116.0	178.0	2.625528410438722 
116.0	180.0	12.68894530381855 
116.0	182.0	12.36194224774602 
116.0	184.0	0.3459354814763841 
116.0	186.0	0.21851583821285278 
116.0	188.0	0.10940605165862766 
116.0	190.0	0.1958768685257615 
116.0	192.0	0.0 
118.0	0.0	0.0 
118.0	2.0	21.59791038638267 
118.0	4.0	21.129489069518595 
118.0	6.0	9.634687849967484 
118.0	8.0	2.487926543385225 
118.0	10.0	2.5647605173186907 
118.0	12.0	7.429710344506507 
118.0	14.0	7.051112484745272 
118.0	16.0	12.480073845511969 
118.0	18.0	24.830017183643672 
118.0	20.0	12.53196332348325 
118.0	22.0	0.22428443857935798 
118.0	24.0	9.64213118045784 
118.0	26.0	32.032532864764015 
118.0	28.0	22.685977762274156 
118.0	30.0	21.699057359612326 
118.0	32.0	11.518429101123711 
118.0	34.0	9.245891707188065 
118.0	36.0	3.529985629917848 
118.0	38.0	0.5180747063193097 
118.0	40.0	0.21540543777485624 
118.0	42.0	0.2506379592270941 
118.0	44.0	0.3878470384136597 
118.0	46.0	0.2944984075382829 
118.0	48.0	0.3626123996534615 
118.0	50.0	0.23981739764319548 
118.0	52.0	0.34431448479951987 
118.0	54.0	3.687575725633599 
118.0	56.0	16.87079050783689 
118.0	58.0	24.358410424385994 
118.0	60.0	13.849036859437657 
118.0	62.0	27.639687388382963 
118.0	64.0	9.391970093579722 
118.0	66.0	5.032957084903894 
118.0	68.0	14.031386919295645 
118.0	70.0	13.990598692151922 
118.0	72.0	0.4707795119999291 
118.0	74.0	0.29096450689614345 
118.0	76.0	0.0 
118.0	78.0	20.685326529854006 
118.0	80.0	11.172119573911802 
118.0	82.0	0.43428724037723276 
118.0	84.0	0.3738817399057244 
118.0	86.0	0.5262296662677415 
118.0	88.0	0.3636815646335019 
118.0	90.0	0.8048031686298104 
118.0	92.0	0.7092071249657785 
118.0	94.0	0.4527941635906052 
118.0	96.0	0.3964027568313729 
118.0	98.0	0.5737703657680366 
118.0	100.0	0.366584087087463 
118.0	102.0	7.623731948388902 
118.0	104.0	0.0 
118.0	106.0	35.11113141123703 
118.0	108.0	29.975303368929104 
118.0	110.0	29.579157497962182 
118.0	112.0	14.53301938477527 
118.0	114.0	2.362082212841431 
118.0	116.0	0.19918521548039417 
118.0	118.0	0.2786790378105667 
118.0	120.0	0.1922754727515723 
118.0	122.0	0.2274997541931725 
118.0	124.0	0.20607139490771648 
118.0	126.0	0.08187643433934806 
118.0	128.0	0.1191499896792135 
118.0	130.0	0.19290783596992944 
118.0	132.0	0.2842508935126933 
118.0	134.0	15.640694967944793 
118.0	136.0	10.607684501520186 
118.0	138.0	11.732629346251212 
118.0	140.0	34.051013270131385 
118.0	142.0	28.698169580407715 
118.0	144.0	28.631120270526846 
118.0	146.0	34.196323043673154 
118.0	148.0	17.186732878996104 
118.0	150.0	34.15730639179072 
118.0	152.0	34.259891574994505 
118.0	154.0	6.076280914254715 
118.0	156.0	0.6740765936572201 
118.0	158.0	5.657467043541024 
118.0	160.0	19.17776039018694 
118.0	162.0	18.36320862124459 
118.0	164.0	12.430806017400084 
118.0	166.0	4.473736189609833 
118.0	168.0	8.330269837473026 
118.0	170.0	16.038333889542916 
118.0	172.0	12.324376181060687 
118.0	174.0	4.913139608589188 
118.0	176.0	4.851903449571264 
118.0	178.0	0.8237525035743903 
118.0	180.0	8.475186141283636 
118.0	182.0	12.13425686455507 
118.0	184.0	0.41478008121016713 
118.0	186.0	0.24311688144078406 
118.0	188.0	0.2827028058682469 
118.0	190.0	0.12455754092607914 
118.0	192.0	0.0 
120.0	0.0	0.0 
120.0	2.0	26.627140858337576 
120.0	4.0	19.057896549632105 
120.0	6.0	3.5938464220890456 
120.0	8.0	1.2551326674977121 
120.0	10.0	1.4871947739742382 
120.0	12.0	11.401663471140138 
120.0	14.0	48.194186470507674 
120.0	16.0	15.468674993976736 
120.0	18.0	24.681345582495588 
120.0	20.0	12.52955761364001 
120.0	22.0	0.21480127777613295 
120.0	24.0	3.7554047920324707 
120.0	26.0	19.34975435287162 
120.0	28.0	28.778293522312946 
120.0	30.0	22.274583452772713 
120.0	32.0	0.0 
120.0	34.0	16.905375919819022 
120.0	36.0	7.438946785122091 
120.0	38.0	0.2989058248487711 
120.0	40.0	0.2410819317888857 
120.0	42.0	0.30241472213715703 
120.0	44.0	0.23292025334090197 
120.0	46.0	0.22745238619617703 
120.0	48.0	0.23479515518647726 
120.0	50.0	0.43577367160581676 
120.0	52.0	0.4310825767455766 
120.0	54.0	0.4203788989158333 
120.0	56.0	8.43312755830216 
120.0	58.0	19.819051375723745 
120.0	60.0	18.769153289792328 
120.0	62.0	13.876470778036195 
120.0	64.0	9.489595466192839 
120.0	66.0	4.966118874770307 
120.0	68.0	18.517645787740438 
120.0	70.0	9.397782936821017 
120.0	72.0	0.3422022603302836 
120.0	74.0	5.619109270110151 
120.0	76.0	0.0 
120.0	78.0	17.34460750172258 
120.0	80.0	11.529907689038959 
120.0	82.0	0.3853564655164201 
120.0	84.0	0.41040348027038304 
120.0	86.0	0.37832960901421325 
120.0	88.0	0.43342772707598937 
120.0	90.0	0.38419878239689365 
120.0	92.0	0.7329923990351832 
120.0	94.0	0.7063020483519302 
120.0	96.0	0.609944703067028 
120.0	98.0	7.7646639038273095 
120.0	100.0	0.0 
120.0	102.0	0.0 
120.0	104.0	20.025034220938682 
120.0	106.0	29.63473740753137 
120.0	108.0	34.932827077985486 
120.0	110.0	43.285952419440555 
120.0	112.0	30.2782220268662 
120.0	114.0	13.004076039863635 
120.0	116.0	4.008909266582457 
120.0	118.0	4.053227369052931 
120.0	120.0	0.1617334940427411 
120.0	122.0	0.32089238458534186 
120.0	124.0	0.1503146987648261 
120.0	126.0	0.10841022471387725 
120.0	128.0	0.11652118511901183 
120.0	130.0	0.28899148805428965 
120.0	132.0	0.26236916471031524 
120.0	134.0	0.0 
120.0	136.0	10.801713035766868 
120.0	138.0	6.223401349535975 
120.0	140.0	11.842899583526677 
120.0	142.0	28.622682499164313 
120.0	144.0	28.789836760947864 
120.0	146.0	17.324507029941643 
120.0	148.0	17.186616292629676 
120.0	150.0	17.180822875870938 
120.0	152.0	17.148538890325842 
120.0	154.0	6.035758581486053 
120.0	156.0	0.7706231973206262 
120.0	158.0	0.6194013557433199 
120.0	160.0	8.637992844623275 
120.0	162.0	29.45742940774041 
120.0	164.0	13.45368134336921 
120.0	166.0	26.41635412368597 
120.0	168.0	9.519819211484789 
120.0	170.0	20.992074149355265 
120.0	172.0	13.239113422776168 
120.0	174.0	14.001577434202423 
120.0	176.0	0.0 
120.0	178.0	13.695399217302556 
120.0	180.0	17.536902046819144 
120.0	182.0	0.0 
120.0	184.0	4.876696108224704 
120.0	186.0	0.483243506284493 
120.0	188.0	0.18767528073414338 
120.0	190.0	0.17078465229914502 
120.0	192.0	0.0 
122.0	0.0	0.0 
122.0	2.0	21.211278992270955 
122.0	4.0	9.408179755049877 
122.0	6.0	3.355350901205596 
122.0	8.0	0.33501041746270577 
122.0	10.0	0.4295930106941613 
122.0	12.0	9.703233890342474 
122.0	14.0	26.16648012871394 
122.0	16.0	26.069725535016264 
122.0	18.0	26.912996181239993 
122.0	20.0	14.564782915694797 
122.0	22.0	8.338870325209202 
122.0	24.0	8.385725513496306 
122.0	26.0	17.81261935033766 
122.0	28.0	36.991302892533675 
122.0	30.0	28.70398002443444 
122.0	32.0	22.648124339869046 
122.0	34.0	27.391774744172423 
122.0	36.0	7.078020376262921 
122.0	38.0	0.29435874737234957 
122.0	40.0	0.17803123994191838 
122.0	42.0	0.2358729523350487 
122.0	44.0	0.2682903772710922 
122.0	46.0	0.35639514186843146 
122.0	48.0	0.3351154352784761 
122.0	50.0	6.95477873327929 
122.0	52.0	14.429694164180816 
122.0	54.0	21.1569467980205 
122.0	56.0	0.0 
122.0	58.0	0.0 
122.0	60.0	27.315981648300763 
122.0	62.0	35.26680853379611 
122.0	64.0	26.509337493104233 
122.0	66.0	25.42151119323483 
122.0	68.0	33.432881246058265 
122.0	70.0	26.589497808555237 
122.0	72.0	0.0 
122.0	74.0	23.340161019663302 
122.0	76.0	17.049050528550662 
122.0	78.0	24.025406393565472 
122.0	80.0	12.40578990485692 
122.0	82.0	0.30676494537616206 
122.0	84.0	0.3612518778916593 
122.0	86.0	0.40818839959471165 
122.0	88.0	0.2922643265976397 
122.0	90.0	0.3269899376054177 
122.0	92.0	0.476730933017408 
122.0	94.0	0.3585346047963201 
122.0	96.0	7.763769569828201 
122.0	98.0	22.600459637905164 
122.0	100.0	15.261770432638379 
122.0	102.0	6.262225822158112 
122.0	104.0	18.488568562232924 
122.0	106.0	30.77057033265414 
122.0	108.0	30.842830875057338 
122.0	110.0	24.327185791542522 
122.0	112.0	43.738676627667125 
122.0	114.0	0.0 
122.0	116.0	26.04640144712968 
122.0	118.0	4.023207828904599 
122.0	120.0	0.18945097757056722 
122.0	122.0	0.10504394794509336 
122.0	124.0	0.20266257227996023 
122.0	126.0	0.08155193250860729 
122.0	128.0	0.1257273207282304 
122.0	130.0	0.1691298024683133 
122.0	132.0	0.18895055175099068 
122.0	134.0	15.63718533956494 
122.0	136.0	10.88630039187616 
122.0	138.0	0.8021545519374891 
122.0	140.0	6.262853326201419 
122.0	142.0	17.299228376059745 
122.0	144.0	17.263504662203946 
122.0	146.0	11.623795537670484 
122.0	148.0	6.107639516593297 
122.0	150.0	45.35110201118642 
122.0	152.0	5.944641891636154 
122.0	154.0	0.5793031548330372 
122.0	156.0	0.7183031947143572 
122.0	158.0	6.423512068960467 
122.0	160.0	17.130640576732223 
122.0	162.0	0.0 
122.0	164.0	13.655138629289844 
122.0	166.0	0.0 
122.0	168.0	11.000122301069423 
122.0	170.0	0.0 
122.0	172.0	30.642957784653245 
122.0	174.0	13.515504384418264 
122.0	176.0	13.493894307954793 
122.0	178.0	21.762750957133253 
122.0	180.0	17.482925463077578 
122.0	182.0	30.909083870165542 
122.0	184.0	16.065640223182655 
122.0	186.0	5.723165038312331 
122.0	188.0	0.22348445213439083 
122.0	190.0	0.13448869455379228 
122.0	192.0	0.0 
124.0	0.0	0.0 
124.0	2.0	17.01753361256794 
124.0	4.0	3.543372713971903 
124.0	6.0	0.31223942433959995 
124.0	8.0	0.3479487418996501 
124.0	10.0	0.754708353162543 
124.0	12.0	3.661629759813566 
124.0	14.0	15.639900926838772 
124.0	16.0	25.02380109984561 
124.0	18.0	15.419080977479497 
124.0	20.0	8.513451069151806 
124.0	22.0	8.458703627469465 
124.0	24.0	8.559595019518808 
124.0	26.0	8.827305747841692 
124.0	28.0	18.460253916965158 
124.0	30.0	47.41576988792306 
124.0	32.0	28.581528902441555 
124.0	34.0	0.0 
124.0	36.0	12.307048502756247 
124.0	38.0	0.37450998168472344 
124.0	40.0	0.2114948402232629 
124.0	42.0	0.2847176644204377 
124.0	44.0	6.977061992919448 
124.0	46.0	13.761682949411842 
124.0	48.0	20.62822171197094 
124.0	50.0	0.0 
124.0	52.0	26.176083162589055 
124.0	54.0	44.52503118581805 
124.0	56.0	25.997912681333936 
124.0	58.0	29.394972628671194 
124.0	60.0	37.35838532974268 
124.0	62.0	34.61099324721508 
124.0	64.0	25.768142590402455 
124.0	66.0	28.470619707643646 
124.0	68.0	28.97347481811424 
124.0	70.0	14.783215870932628 
124.0	72.0	18.92390025411824 
124.0	74.0	22.324007483004785 
124.0	76.0	18.160156311740757 
124.0	78.0	20.66260767382285 
124.0	80.0	29.108058407531903 
124.0	82.0	17.525861552367495 
124.0	84.0	11.348856323727848 
124.0	86.0	5.434551063674774 
124.0	88.0	0.27241435216566817 
124.0	90.0	0.2870804322934599 
124.0	92.0	5.529599725456637 
124.0	94.0	5.483255320844432 
124.0	96.0	0.0 
124.0	98.0	15.403800484055305 
124.0	100.0	7.878168594992172 
124.0	102.0	6.382035373570356 
124.0	104.0	36.585252039827665 
124.0	106.0	30.620021902859932 
124.0	108.0	24.770014304592532 
124.0	110.0	24.66019727227592 
124.0	112.0	18.613435586960886 
124.0	114.0	19.19636892280338 
124.0	116.0	0.0 
