phi1,phi,phi2,X,Y,IQ
5.59676,0.97305,0.59048,361.0,2.0,60
5.59676,0.97305,0.59048,361.0,3.0,60
5.59676,0.97305,0.59048,361.0,4.0,60
4.78702,2.2505,2.53441,361.0,5.0,60
4.78702,2.2505,2.53441,361.0,6.0,60
4.78702,2.2505,2.53441,361.0,7.0,60
4.78702,2.2505,2.53441,361.0,8.0,60
4.78702,2.2505,2.53441,361.0,9.0,60
4.78702,2.2505,2.53441,361.0,10.0,60
4.78702,2.2505,2.53441,361.0,11.0,60
4.78702,2.2505,2.53441,361.0,12.0,60
0.94915,0.11079,1.1751,361.0,13.0,60
0.94915,0.11079,1.1751,361.0,14.0,60
0.94915,0.11079,1.1751,361.0,15.0,60
0.94915,0.11079,1.1751,361.0,16.0,60
0.94915,0.11079,1.1751,361.0,17.0,60
0.94915,0.11079,1.1751,361.0,18.0,60
0.94915,0.11079,1.1751,361.0,19.0,60
0.94915,0.11079,1.1751,361.0,20.0,60
0.94915,0.11079,1.1751,361.0,21.0,60
0.94915,0.11079,1.1751,361.0,22.0,60
0.94915,0.11079,1.1751,361.0,23.0,60
0.94915,0.11079,1.1751,361.0,24.0,60
0.94915,0.11079,1.1751,361.0,25.0,60
5.59676,0.97305,0.59048,361.0,26.0,60
5.59676,0.97305,0.59048,361.0,27.0,60
5.59676,0.97305,0.59048,361.0,28.0,60
5.59676,0.97305,0.59048,361.0,29.0,60
5.59676,0.97305,0.59048,361.0,30.0,60
5.59676,0.97305,0.59048,361.0,31.0,60
5.59676,0.97305,0.59048,361.0,32.0,60
5.59676,0.97305,0.59048,361.0,33.0,60
5.59676,0.97305,0.59048,361.0,34.0,60
5.59676,0.97305,0.59048,361.0,35.0,60
5.59676,0.97305,0.59048,361.0,36.0,60
5.59676,0.97305,0.59048,361.0,37.0,60
5.59676,0.97305,0.59048,361.0,38.0,60
5.59676,0.97305,0.59048,361.0,39.0,60
5.59676,0.97305,0.59048,361.0,40.0,60
5.59676,0.97305,0.59048,362.0,0.0,60
5.59676,0.97305,0.59048,362.0,1.0,60
5.59676,0.97305,0.59048,362.0,2.0,60
5.59676,0.97305,0.59048,362.0,3.0,60
5.59676,0.97305,0.59048,362.0,4.0,60
4.78702,2.2505,2.53441,362.0,5.0,60
4.78702,2.2505,2.53441,362.0,6.0,60
4.78702,2.2505,2.53441,362.0,7.0,60
4.78702,2.2505,2.53441,362.0,8.0,60
4.78702,2.2505,2.53441,362.0,9.0,60
4.78702,2.2505,2.53441,362.0,10.0,60
4.78702,2.2505,2.53441,362.0,11.0,60
4.78702,2.2505,2.53441,362.0,12.0,60
0.94915,0.11079,1.1751,362.0,13.0,60
0.94915,0.11079,1.1751,362.0,14.0,60
0.94915,0.11079,1.1751,362.0,15.0,60
0.94915,0.11079,1.1751,362.0,16.0,60
0.94915,0.11079,1.1751,362.0,17.0,60
0.94915,0.11079,1.1751,362.0,18.0,60
0.94915,0.11079,1.1751,362.0,19.0,60
0.94915,0.11079,1.1751,362.0,20.0,60
0.94915,0.11079,1.1751,362.0,21.0,60
0.94915,0.11079,1.1751,362.0,22.0,60
0.94915,0.11079,1.1751,362.0,23.0,60
0.94915,0.11079,1.1751,362.0,24.0,60
0.94915,0.11079,1.1751,362.0,25.0,60
5.59676,0.97305,0.59048,362.0,26.0,60
5.59676,0.97305,0.59048,362.0,27.0,60
5.59676,0.97305,0.59048,362.0,28.0,60
5.59676,0.97305,0.59048,362.0,29.0,60
5.59676,0.97305,0.59048,362.0,30.0,60
5.59676,0.97305,0.59048,362.0,31.0,60
5.59676,0.97305,0.59048,362.0,32.0,60
5.59676,0.97305,0.59048,362.0,33.0,60
5.59676,0.97305,0.59048,362.0,34.0,60
5.59676,0.97305,0.59048,362.0,35.0,60
5.59676,0.97305,0.59048,362.0,36.0,60
5.59676,0.97305,0.59048,362.0,37.0,60
5.59676,0.97305,0.59048,362.0,38.0,60
5.59676,0.97305,0.59048,362.0,39.0,60
5.59676,0.97305,0.59048,362.0,40.0,60
5.59676,0.97305,0.59048,363.0,0.0,60
5.59676,0.97305,0.59048,363.0,1.0,60
5.59676,0.97305,0.59048,363.0,2.0,60
5.59676,0.97305,0.59048,363.0,3.0,60
5.59676,0.97305,0.59048,363.0,4.0,60
4.78702,2.2505,2.53441,363.0,5.0,60
4.78702,2.2505,2.53441,363.0,6.0,60
4.78702,2.2505,2.53441,363.0,7.0,60
4.78702,2.2505,2.53441,363.0,8.0,60
4.78702,2.2505,2.53441,363.0,9.0,60
4.78702,2.2505,2.53441,363.0,10.0,60
4.78702,2.2505,2.53441,363.0,11.0,60
0.94915,0.11079,1.1751,363.0,12.0,60
4.78702,2.2505,2.53441,363.0,13.0,60
0.94915,0.11079,1.1751,363.0,14.0,60
0.94915,0.11079,1.1751,363.0,15.0,60
0.94915,0.11079,1.1751,363.0,16.0,60
0.94915,0.11079,1.1751,363.0,17.0,60
0.94915,0.11079,1.1751,363.0,18.0,60
0.94915,0.11079,1.1751,363.0,19.0,60
0.94915,0.11079,1.1751,363.0,20.0,60
0.94915,0.11079,1.1751,363.0,21.0,60
0.94915,0.11079,1.1751,363.0,22.0,60
0.94915,0.11079,1.1751,363.0,23.0,60
0.94915,0.11079,1.1751,363.0,24.0,60
0.94915,0.11079,1.1751,363.0,25.0,60
5.59676,0.97305,0.59048,363.0,26.0,60
5.59676,0.97305,0.59048,363.0,27.0,60
5.59676,0.97305,0.59048,363.0,28.0,60
5.59676,0.97305,0.59048,363.0,29.0,60
5.59676,0.97305,0.59048,363.0,30.0,60
5.59676,0.97305,0.59048,363.0,31.0,60
5.59676,0.97305,0.59048,363.0,32.0,60
5.59676,0.97305,0.59048,363.0,33.0,60
5.59676,0.97305,0.59048,363.0,34.0,60
5.59676,0.97305,0.59048,363.0,35.0,60
5.59676,0.97305,0.59048,363.0,36.0,60
5.59676,0.97305,0.59048,363.0,37.0,60
5.59676,0.97305,0.59048,363.0,38.0,60
5.59676,0.97305,0.59048,363.0,39.0,60
5.59676,0.97305,0.59048,363.0,40.0,60
5.59676,0.97305,0.59048,364.0,0.0,60
5.59676,0.97305,0.59048,364.0,1.0,60
5.59676,0.97305,0.59048,364.0,2.0,60
5.59676,0.97305,0.59048,364.0,3.0,60
5.59676,0.97305,0.59048,364.0,4.0,60
0.77234,2.59345,2.09132,364.0,5.0,60
4.78702,2.2505,2.53441,364.0,6.0,60
4.78702,2.2505,2.53441,364.0,7.0,60
4.78702,2.2505,2.53441,364.0,8.0,60
4.78702,2.2505,2.53441,364.0,9.0,60
4.78702,2.2505,2.53441,364.0,10.0,60
4.78702,2.2505,2.53441,364.0,11.0,60
4.78702,2.2505,2.53441,364.0,12.0,60
4.78702,2.2505,2.53441,364.0,13.0,60
4.78702,2.2505,2.53441,364.0,14.0,60
0.94915,0.11079,1.1751,364.0,15.0,60
0.94915,0.11079,1.1751,364.0,16.0,60
0.94915,0.11079,1.1751,364.0,17.0,60
0.94915,0.11079,1.1751,364.0,18.0,60
0.94915,0.11079,1.1751,364.0,19.0,60
0.94915,0.11079,1.1751,364.0,20.0,60
0.94915,0.11079,1.1751,364.0,21.0,60
0.94915,0.11079,1.1751,364.0,22.0,60
0.94915,0.11079,1.1751,364.0,23.0,60
0.94915,0.11079,1.1751,364.0,24.0,60
0.94915,0.11079,1.1751,364.0,25.0,60
5.59676,0.97305,0.59048,364.0,26.0,60
5.59676,0.97305,0.59048,364.0,27.0,60
5.59676,0.97305,0.59048,364.0,28.0,60
5.59676,0.97305,0.59048,364.0,29.0,60
5.59676,0.97305,0.59048,364.0,30.0,60
5.59676,0.97305,0.59048,364.0,31.0,60
5.59676,0.97305,0.59048,364.0,32.0,60
5.59676,0.97305,0.59048,364.0,33.0,60
5.59676,0.97305,0.59048,364.0,34.0,60
5.59676,0.97305,0.59048,364.0,35.0,60
5.59676,0.97305,0.59048,364.0,36.0,60
5.59676,0.97305,0.59048,364.0,37.0,60
5.59676,0.97305,0.59048,364.0,38.0,60
5.59676,0.97305,0.59048,364.0,39.0,60
5.59676,0.97305,0.59048,364.0,40.0,60
5.59676,0.97305,0.59048,365.0,0.0,60
5.59676,0.97305,0.59048,365.0,1.0,60
5.59676,0.97305,0.59048,365.0,2.0,60
5.59676,0.97305,0.59048,365.0,3.0,60
0.77234,2.59345,2.09132,365.0,4.0,60
0.77234,2.59345,2.09132,365.0,5.0,60
4.78702,2.2505,2.53441,365.0,6.0,60
4.78702,2.2505,2.53441,365.0,7.0,60
4.78702,2.2505,2.53441,365.0,8.0,60
4.78702,2.2505,2.53441,365.0,9.0,60
4.78702,2.2505,2.53441,365.0,10.0,60
4.78702,2.2505,2.53441,365.0,11.0,60
4.78702,2.2505,2.53441,365.0,12.0,60
4.78702,2.2505,2.53441,365.0,13.0,60
4.78702,2.2505,2.53441,365.0,14.0,60
0.94915,0.11079,1.1751,365.0,15.0,60
0.94915,0.11079,1.1751,365.0,16.0,60
0.94915,0.11079,1.1751,365.0,17.0,60
0.94915,0.11079,1.1751,365.0,18.0,60
0.94915,0.11079,1.1751,365.0,19.0,60
0.94915,0.11079,1.1751,365.0,20.0,60
0.94915,0.11079,1.1751,365.0,21.0,60
0.94915,0.11079,1.1751,365.0,22.0,60
0.94915,0.11079,1.1751,365.0,23.0,60
0.94915,0.11079,1.1751,365.0,24.0,60
0.94915,0.11079,1.1751,365.0,25.0,60
5.59676,0.97305,0.59048,365.0,26.0,60
5.59676,0.97305,0.59048,365.0,27.0,60
5.59676,0.97305,0.59048,365.0,28.0,60
5.59676,0.97305,0.59048,365.0,29.0,60
5.59676,0.97305,0.59048,365.0,30.0,60
5.59676,0.97305,0.59048,365.0,31.0,60
5.59676,0.97305,0.59048,365.0,32.0,60
5.59676,0.97305,0.59048,365.0,33.0,60
5.59676,0.97305,0.59048,365.0,34.0,60
5.59676,0.97305,0.59048,365.0,35.0,60
5.59676,0.97305,0.59048,365.0,36.0,60
5.59676,0.97305,0.59048,365.0,37.0,60
5.59676,0.97305,0.59048,365.0,38.0,60
5.59676,0.97305,0.59048,365.0,39.0,60
5.59676,0.97305,0.59048,365.0,40.0,60
0.77234,2.59345,2.09132,366.0,0.0,60
0.77234,2.59345,2.09132,366.0,1.0,60
0.77234,2.59345,2.09132,366.0,2.0,60
0.77234,2.59345,2.09132,366.0,3.0,60
0.77234,2.59345,2.09132,366.0,4.0,60
0.77234,2.59345,2.09132,366.0,5.0,60
4.78702,2.2505,2.53441,366.0,6.0,60
4.78702,2.2505,2.53441,366.0,7.0,60
4.78702,2.2505,2.53441,366.0,8.0,60
4.78702,2.2505,2.53441,366.0,9.0,60
4.78702,2.2505,2.53441,366.0,10.0,60
4.78702,2.2505,2.53441,366.0,11.0,60
4.78702,2.2505,2.53441,366.0,12.0,60
4.78702,2.2505,2.53441,366.0,13.0,60
0.94915,0.11079,1.1751,366.0,14.0,60
0.94915,0.11079,1.1751,366.0,15.0,60
0.94915,0.11079,1.1751,366.0,16.0,60
0.94915,0.11079,1.1751,366.0,17.0,60
0.94915,0.11079,1.1751,366.0,18.0,60
0.94915,0.11079,1.1751,366.0,19.0,60
0.94915,0.11079,1.1751,366.0,20.0,60
0.94915,0.11079,1.1751,366.0,21.0,60
0.94915,0.11079,1.1751,366.0,22.0,60
0.94915,0.11079,1.1751,366.0,23.0,60
0.94915,0.11079,1.1751,366.0,24.0,60
0.94915,0.11079,1.1751,366.0,25.0,60
5.59676,0.97305,0.59048,366.0,26.0,60
5.59676,0.97305,0.59048,366.0,27.0,60
5.59676,0.97305,0.59048,366.0,28.0,60
5.59676,0.97305,0.59048,366.0,29.0,60
5.59676,0.97305,0.59048,366.0,30.0,60
5.59676,0.97305,0.59048,366.0,31.0,60
0.77234,2.59345,2.09132,366.0,32.0,60
0.77234,2.59345,2.09132,366.0,33.0,60
0.77234,2.59345,2.09132,366.0,34.0,60
0.77234,2.59345,2.09132,366.0,35.0,60
0.77234,2.59345,2.09132,366.0,36.0,60
0.77234,2.59345,2.09132,366.0,37.0,60
0.77234,2.59345,2.09132,366.0,38.0,60
0.77234,2.59345,2.09132,366.0,39.0,60
0.77234,2.59345,2.09132,366.0,40.0,60
0.77234,2.59345,2.09132,367.0,0.0,60
0.77234,2.59345,2.09132,367.0,1.0,60
0.77234,2.59345,2.09132,367.0,2.0,60
0.77234,2.59345,2.09132,367.0,3.0,60
0.77234,2.59345,2.09132,367.0,4.0,60
0.77234,2.59345,2.09132,367.0,5.0,60
4.78702,2.2505,2.53441,367.0,6.0,60
4.78702,2.2505,2.53441,367.0,7.0,60
4.78702,2.2505,2.53441,367.0,8.0,60
4.78702,2.2505,2.53441,367.0,9.0,60
4.78702,2.2505,2.53441,367.0,10.0,60
4.78702,2.2505,2.53441,367.0,11.0,60
4.78702,2.2505,2.53441,367.0,12.0,60
0.94915,0.11079,1.1751,367.0,13.0,60
0.94915,0.11079,1.1751,367.0,14.0,60
0.94915,0.11079,1.1751,367.0,15.0,60
0.94915,0.11079,1.1751,367.0,16.0,60
0.94915,0.11079,1.1751,367.0,17.0,60
0.94915,0.11079,1.1751,367.0,18.0,60
0.94915,0.11079,1.1751,367.0,19.0,60
0.94915,0.11079,1.1751,367.0,20.0,60
0.94915,0.11079,1.1751,367.0,21.0,60
0.94915,0.11079,1.1751,367.0,22.0,60
0.94915,0.11079,1.1751,367.0,23.0,60
0.94915,0.11079,1.1751,367.0,24.0,60
0.94915,0.11079,1.1751,367.0,25.0,60
5.59676,0.97305,0.59048,367.0,26.0,60
5.59676,0.97305,0.59048,367.0,27.0,60
5.59676,0.97305,0.59048,367.0,28.0,60
5.59676,0.97305,0.59048,367.0,29.0,60
5.59676,0.97305,0.59048,367.0,30.0,60
0.77234,2.59345,2.09132,367.0,31.0,60
0.77234,2.59345,2.09132,367.0,32.0,60
0.77234,2.59345,2.09132,367.0,33.0,60
0.77234,2.59345,2.09132,367.0,34.0,60
0.77234,2.59345,2.09132,367.0,35.0,60
0.77234,2.59345,2.09132,367.0,36.0,60
0.77234,2.59345,2.09132,367.0,37.0,60
0.77234,2.59345,2.09132,367.0,38.0,60
0.77234,2.59345,2.09132,367.0,39.0,60
0.77234,2.59345,2.09132,367.0,40.0,60
0.77234,2.59345,2.09132,368.0,0.0,60
0.77234,2.59345,2.09132,368.0,1.0,60
0.77234,2.59345,2.09132,368.0,2.0,60
0.77234,2.59345,2.09132,368.0,3.0,60
0.77234,2.59345,2.09132,368.0,4.0,60
4.92476,3.04463,2.65605,368.0,5.0,60
4.92476,3.04463,2.65605,368.0,6.0,60
4.78702,2.2505,2.53441,368.0,7.0,60
4.78702,2.2505,2.53441,368.0,8.0,60
4.78702,2.2505,2.53441,368.0,9.0,60
4.78702,2.2505,2.53441,368.0,10.0,60
4.78702,2.2505,2.53441,368.0,11.0,60
4.78702,2.2505,2.53441,368.0,12.0,60
0.94915,0.11079,1.1751,368.0,13.0,60
0.94915,0.11079,1.1751,368.0,14.0,60
0.94915,0.11079,1.1751,368.0,15.0,60
0.94915,0.11079,1.1751,368.0,16.0,60
0.94915,0.11079,1.1751,368.0,17.0,60
0.94915,0.11079,1.1751,368.0,18.0,60
0.94915,0.11079,1.1751,368.0,19.0,60
0.94915,0.11079,1.1751,368.0,20.0,60
0.94915,0.11079,1.1751,368.0,21.0,60
0.94915,0.11079,1.1751,368.0,22.0,60
0.94915,0.11079,1.1751,368.0,23.0,60
0.94915,0.11079,1.1751,368.0,24.0,60
0.94915,0.11079,1.1751,368.0,25.0,60
5.59676,0.97305,0.59048,368.0,26.0,60
5.59676,0.97305,0.59048,368.0,27.0,60
5.59676,0.97305,0.59048,368.0,28.0,60
5.59676,0.97305,0.59048,368.0,29.0,60
0.77234,2.59345,2.09132,368.0,30.0,60
0.77234,2.59345,2.09132,368.0,31.0,60
0.77234,2.59345,2.09132,368.0,32.0,60
0.77234,2.59345,2.09132,368.0,33.0,60
0.77234,2.59345,2.09132,368.0,34.0,60
0.77234,2.59345,2.09132,368.0,35.0,60
0.77234,2.59345,2.09132,368.0,36.0,60
0.77234,2.59345,2.09132,368.0,37.0,60
0.77234,2.59345,2.09132,368.0,38.0,60
0.77234,2.59345,2.09132,368.0,39.0,60
0.77234,2.59345,2.09132,368.0,40.0,60
0.77234,2.59345,2.09132,369.0,0.0,60
0.77234,2.59345,2.09132,369.0,1.0,60
0.77234,2.59345,2.09132,369.0,2.0,60
0.77234,2.59345,2.09132,369.0,3.0,60
4.92476,3.04463,2.65605,369.0,4.0,60
4.92476,3.04463,2.65605,369.0,5.0,60
4.92476,3.04463,2.65605,369.0,6.0,60
4.78702,2.2505,2.53441,369.0,7.0,60
4.78702,2.2505,2.53441,369.0,8.0,60
4.78702,2.2505,2.53441,369.0,9.0,60
4.78702,2.2505,2.53441,369.0,10.0,60
4.78702,2.2505,2.53441,369.0,11.0,60
4.78702,2.2505,2.53441,369.0,12.0,60
0.94915,0.11079,1.1751,369.0,13.0,60
0.94915,0.11079,1.1751,369.0,14.0,60
0.94915,0.11079,1.1751,369.0,15.0,60
0.94915,0.11079,1.1751,369.0,16.0,60
0.94915,0.11079,1.1751,369.0,17.0,60
0.94915,0.11079,1.1751,369.0,18.0,60
0.94915,0.11079,1.1751,369.0,19.0,60
0.94915,0.11079,1.1751,369.0,20.0,60
0.94915,0.11079,1.1751,369.0,21.0,60
0.94915,0.11079,1.1751,369.0,22.0,60
0.94915,0.11079,1.1751,369.0,23.0,60
0.94915,0.11079,1.1751,369.0,24.0,60
0.94915,0.11079,1.1751,369.0,25.0,60
5.98999,2.21753,3.81678,369.0,26.0,60
5.98999,2.21753,3.81678,369.0,27.0,60
5.98999,2.21753,3.81678,369.0,28.0,60
0.77234,2.59345,2.09132,369.0,29.0,60
0.77234,2.59345,2.09132,369.0,30.0,60
0.77234,2.59345,2.09132,369.0,31.0,60
0.77234,2.59345,2.09132,369.0,32.0,60
0.77234,2.59345,2.09132,369.0,33.0,60
0.77234,2.59345,2.09132,369.0,34.0,60
0.77234,2.59345,2.09132,369.0,35.0,60
0.77234,2.59345,2.09132,369.0,36.0,60
0.77234,2.59345,2.09132,369.0,37.0,60
0.77234,2.59345,2.09132,369.0,38.0,60
0.77234,2.59345,2.09132,369.0,39.0,60
0.77234,2.59345,2.09132,369.0,40.0,60
0.77234,2.59345,2.09132,370.0,0.0,60
0.77234,2.59345,2.09132,370.0,1.0,60
0.77234,2.59345,2.09132,370.0,2.0,60
4.92476,3.04463,2.65605,370.0,3.0,60
4.92476,3.04463,2.65605,370.0,4.0,60
4.92476,3.04463,2.65605,370.0,5.0,60
4.92476,3.04463,2.65605,370.0,6.0,60
4.92476,3.04463,2.65605,370.0,7.0,60
4.78702,2.2505,2.53441,370.0,8.0,60
4.78702,2.2505,2.53441,370.0,9.0,60
4.78702,2.2505,2.53441,370.0,10.0,60
4.78702,2.2505,2.53441,370.0,11.0,60
4.78702,2.2505,2.53441,370.0,12.0,60
0.94915,0.11079,1.1751,370.0,13.0,60
0.94915,0.11079,1.1751,370.0,14.0,60
0.94915,0.11079,1.1751,370.0,15.0,60
0.94915,0.11079,1.1751,370.0,16.0,60
0.94915,0.11079,1.1751,370.0,17.0,60
0.94915,0.11079,1.1751,370.0,18.0,60
0.94915,0.11079,1.1751,370.0,19.0,60
0.94915,0.11079,1.1751,370.0,20.0,60
0.94915,0.11079,1.1751,370.0,21.0,60
5.98999,2.21753,3.81678,370.0,22.0,60
5.98999,2.21753,3.81678,370.0,23.0,60
5.98999,2.21753,3.81678,370.0,24.0,60
5.98999,2.21753,3.81678,370.0,25.0,60
5.98999,2.21753,3.81678,370.0,26.0,60
5.98999,2.21753,3.81678,370.0,27.0,60
5.98999,2.21753,3.81678,370.0,28.0,60
5.98999,2.21753,3.81678,370.0,29.0,60
0.77234,2.59345,2.09132,370.0,30.0,60
0.77234,2.59345,2.09132,370.0,31.0,60
0.77234,2.59345,2.09132,370.0,32.0,60
0.77234,2.59345,2.09132,370.0,33.0,60
0.77234,2.59345,2.09132,370.0,34.0,60
0.77234,2.59345,2.09132,370.0,35.0,60
0.77234,2.59345,2.09132,370.0,36.0,60
0.77234,2.59345,2.09132,370.0,37.0,60
0.77234,2.59345,2.09132,370.0,38.0,60
0.77234,2.59345,2.09132,370.0,39.0,60
0.77234,2.59345,2.09132,370.0,40.0,60
0.77234,2.59345,2.09132,371.0,0.0,60
0.77234,2.59345,2.09132,371.0,1.0,60
4.92476,3.04463,2.65605,371.0,2.0,60
4.92476,3.04463,2.65605,371.0,3.0,60
4.92476,3.04463,2.65605,371.0,4.0,60
4.78702,2.2505,2.53441,371.0,5.0,60
4.78702,2.2505,2.53441,371.0,6.0,60
4.78702,2.2505,2.53441,371.0,7.0,60
4.78702,2.2505,2.53441,371.0,8.0,60
4.78702,2.2505,2.53441,371.0,9.0,60
4.78702,2.2505,2.53441,371.0,10.0,60
4.78702,2.2505,2.53441,371.0,11.0,60
4.78702,2.2505,2.53441,371.0,12.0,60
0.94915,0.11079,1.1751,371.0,13.0,60
0.94915,0.11079,1.1751,371.0,14.0,60
0.94915,0.11079,1.1751,371.0,15.0,60
0.94915,0.11079,1.1751,371.0,16.0,60
0.94915,0.11079,1.1751,371.0,17.0,60
0.77234,2.59345,2.09132,371.0,18.0,60
0.77234,2.59345,2.09132,371.0,19.0,60
0.77234,2.59345,2.09132,371.0,20.0,60
0.77234,2.59345,2.09132,371.0,21.0,60
0.77234,2.59345,2.09132,371.0,22.0,60
5.98999,2.21753,3.81678,371.0,23.0,60
5.98999,2.21753,3.81678,371.0,24.0,60
5.98999,2.21753,3.81678,371.0,25.0,60
5.98999,2.21753,3.81678,371.0,26.0,60
5.98999,2.21753,3.81678,371.0,27.0,60
5.98999,2.21753,3.81678,371.0,28.0,60
5.98999,2.21753,3.81678,371.0,29.0,60
5.98999,2.21753,3.81678,371.0,30.0,60
0.77234,2.59345,2.09132,371.0,31.0,60
0.77234,2.59345,2.09132,371.0,32.0,60
0.77234,2.59345,2.09132,371.0,33.0,60
0.77234,2.59345,2.09132,371.0,34.0,60
0.77234,2.59345,2.09132,371.0,35.0,60
0.77234,2.59345,2.09132,371.0,36.0,60
0.77234,2.59345,2.09132,371.0,37.0,60
0.77234,2.59345,2.09132,371.0,38.0,60
0.77234,2.59345,2.09132,371.0,39.0,60
0.77234,2.59345,2.09132,371.0,40.0,60
0.77234,2.59345,2.09132,372.0,0.0,60
0.77234,2.59345,2.09132,372.0,1.0,60
4.92476,3.04463,2.65605,372.0,2.0,60
4.92476,3.04463,2.65605,372.0,3.0,60
4.92476,3.04463,2.65605,372.0,4.0,60
4.92476,3.04463,2.65605,372.0,5.0,60
4.78702,2.2505,2.53441,372.0,6.0,60
4.78702,2.2505,2.53441,372.0,7.0,60
4.78702,2.2505,2.53441,372.0,8.0,60
4.78702,2.2505,2.53441,372.0,9.0,60
4.78702,2.2505,2.53441,372.0,10.0,60
4.78702,2.2505,2.53441,372.0,11.0,60
0.94915,0.11079,1.1751,372.0,12.0,60
0.94915,0.11079,1.1751,372.0,13.0,60
0.94915,0.11079,1.1751,372.0,14.0,60
0.94915,0.11079,1.1751,372.0,15.0,60
0.94915,0.11079,1.1751,372.0,16.0,60
0.77234,2.59345,2.09132,372.0,17.0,60
0.77234,2.59345,2.09132,372.0,18.0,60
0.77234,2.59345,2.09132,372.0,19.0,60
0.77234,2.59345,2.09132,372.0,20.0,60
0.77234,2.59345,2.09132,372.0,21.0,60
0.77234,2.59345,2.09132,372.0,22.0,60
0.77234,2.59345,2.09132,372.0,23.0,60
5.98999,2.21753,3.81678,372.0,24.0,60
5.98999,2.21753,3.81678,372.0,25.0,60
5.98999,2.21753,3.81678,372.0,26.0,60
5.98999,2.21753,3.81678,372.0,27.0,60
5.98999,2.21753,3.81678,372.0,28.0,60
5.98999,2.21753,3.81678,372.0,29.0,60
5.98999,2.21753,3.81678,372.0,30.0,60
5.98999,2.21753,3.81678,372.0,31.0,60
0.77234,2.59345,2.09132,372.0,32.0,60
0.77234,2.59345,2.09132,372.0,33.0,60
0.77234,2.59345,2.09132,372.0,34.0,60
0.77234,2.59345,2.09132,372.0,35.0,60
0.77234,2.59345,2.09132,372.0,36.0,60
0.77234,2.59345,2.09132,372.0,37.0,60
0.77234,2.59345,2.09132,372.0,38.0,60
0.77234,2.59345,2.09132,372.0,39.0,60
0.77234,2.59345,2.09132,372.0,40.0,60
0.77234,2.59345,2.09132,373.0,0.0,60
0.77234,2.59345,2.09132,373.0,1.0,60
4.92476,3.04463,2.65605,373.0,2.0,60
4.92476,3.04463,2.65605,373.0,3.0,60
4.92476,3.04463,2.65605,373.0,4.0,60
4.92476,3.04463,2.65605,373.0,5.0,60
4.78702,2.2505,2.53441,373.0,6.0,60
4.78702,2.2505,2.53441,373.0,7.0,60
4.78702,2.2505,2.53441,373.0,8.0,60
4.78702,2.2505,2.53441,373.0,9.0,60
4.78702,2.2505,2.53441,373.0,10.0,60
4.78702,2.2505,2.53441,373.0,11.0,60
0.94915,0.11079,1.1751,373.0,12.0,60
0.94915,0.11079,1.1751,373.0,13.0,60
0.94915,0.11079,1.1751,373.0,14.0,60
0.94915,0.11079,1.1751,373.0,15.0,60
0.77234,2.59345,2.09132,373.0,16.0,60
0.77234,2.59345,2.09132,373.0,17.0,60
0.77234,2.59345,2.09132,373.0,18.0,60
0.77234,2.59345,2.09132,373.0,19.0,60
0.77234,2.59345,2.09132,373.0,20.0,60
0.77234,2.59345,2.09132,373.0,21.0,60
0.77234,2.59345,2.09132,373.0,22.0,60
0.77234,2.59345,2.09132,373.0,23.0,60
0.77234,2.59345,2.09132,373.0,24.0,60
5.98999,2.21753,3.81678,373.0,25.0,60
5.98999,2.21753,3.81678,373.0,26.0,60
5.98999,2.21753,3.81678,373.0,27.0,60
5.98999,2.21753,3.81678,373.0,28.0,60
5.98999,2.21753,3.81678,373.0,29.0,60
5.98999,2.21753,3.81678,373.0,30.0,60
5.98999,2.21753,3.81678,373.0,31.0,60
5.98999,2.21753,3.81678,373.0,32.0,60
0.77234,2.59345,2.09132,373.0,33.0,60
0.77234,2.59345,2.09132,373.0,34.0,60
0.77234,2.59345,2.09132,373.0,35.0,60
0.77234,2.59345,2.09132,373.0,36.0,60
0.77234,2.59345,2.09132,373.0,37.0,60
5.98999,2.21753,3.81678,373.0,38.0,60
4.92476,3.04463,2.65605,373.0,39.0,60
0.77234,2.59345,2.09132,373.0,40.0,60
0.77234,2.59345,2.09132,374.0,0.0,60
0.77234,2.59345,2.09132,374.0,1.0,60
4.92476,3.04463,2.65605,374.0,2.0,60
4.92476,3.04463,2.65605,374.0,3.0,60
4.92476,3.04463,2.65605,374.0,4.0,60
4.92476,3.04463,2.65605,374.0,5.0,60
4.78702,2.2505,2.53441,374.0,6.0,60
4.78702,2.2505,2.53441,374.0,7.0,60
4.78702,2.2505,2.53441,374.0,8.0,60
4.78702,2.2505,2.53441,374.0,9.0,60
4.78702,2.2505,2.53441,374.0,10.0,60
4.78702,2.2505,2.53441,374.0,11.0,60
4.78702,2.2505,2.53441,374.0,12.0,60
4.78702,2.2505,2.53441,374.0,13.0,60
0.94915,0.11079,1.1751,374.0,14.0,60
0.77234,2.59345,2.09132,374.0,15.0,60
0.77234,2.59345,2.09132,374.0,16.0,60
0.77234,2.59345,2.09132,374.0,17.0,60
0.77234,2.59345,2.09132,374.0,18.0,60
0.77234,2.59345,2.09132,374.0,19.0,60
0.77234,2.59345,2.09132,374.0,20.0,60
0.77234,2.59345,2.09132,374.0,21.0,60
0.77234,2.59345,2.09132,374.0,22.0,60
0.77234,2.59345,2.09132,374.0,23.0,60
0.77234,2.59345,2.09132,374.0,24.0,60
0.77234,2.59345,2.09132,374.0,25.0,60
5.98999,2.21753,3.81678,374.0,26.0,60
5.98999,2.21753,3.81678,374.0,27.0,60
